FishID,cohort,pattern
MLL-1B8P-1503,1503,99
MLL-1G5K-1503,1503,99
MLL-1G7B-1503,1503,24
MLL-1K7V-1503,1503,5
MLL-1K8R-1503,1503,24
MLL-1P7P-1503,1503,24
MLL-1V6R-1503,1503,8
MLL-1W2K-1503,1503,99
MLL-2B5P-1503,1503,1
MLL-2B6G-1503,1503,5
MLL-2B6R-1503,1503,31
MLL-2G6G-1503,1503,99
MLL-2G7P-1503,1503,2
MLL-2G7R-1503,1503,21
MLL-2K5G-1503,1503,25
MLL-2K5K-1503,1503,11
MLL-2V5R-1503,1503,3
MLL-2V8G-1503,1503,3
MLL-2V8K-1503,1503,2
MLL-2W4O-1503,1503,99
MLL-2W8V-1503,1503,99
MLL-3B6R-1503,1503,23
MLL-3K6O-1503,1503,23
MLL-3K7K-1503,1503,11
MLL-3K7O-1503,1503,2
MLL-3P6P-1503,1503,99
MLL-3R7P-1503,1503,25
MLL-3V6B-1503,1503,99
MLL-3W7B-1503,1503,27
MLL-4O8P-1503,1503,8
MLL-4V6K-1503,1503,11
MLL-4V6V-1503,1503,1
MLL-4V7O-1503,1503,23
MLL-5B6K-1503,1503,21
MLL-5B8G-1503,1503,3
MLL-5G6Y-1503,1503,99
MLL-5G8V-1503,1503,21
MLL-5G8W-1503,1503,17
MLL-5P6V-1503,1503,27
MLL-5R6R-1503,1503,11
MLL-6G8K-1503,1503,22
MLL-6P8W-1503,1503,1
MLL-7R8G-1503,1503,13
MLL-1B5O-1504,1504,22
MLL-1B8B-1504,1504,99
MLL-1B8V-1504,1504,99
MLL-1G2P-1504,1504,31
MLL-1G2Y-1504,1504,22
MLL-1G5V-1504,1504,23
MLL-1G6O-1504,1504,24
MLL-1G6P-1504,1504,24
MLL-1G7K-1504,1504,8
MLL-1O2B-1504,1504,23
MLL-1O2G-1504,1504,1
MLL-1O7P-1504,1504,9
MLL-1O8O-1504,1504,3
MLL-1P2V-1504,1504,17
MLL-1P6P-1504,1504,21
MLL-1P7G-1504,1504,17
MLL-1P7V-1504,1504,5
MLL-1P7Y-1504,1504,3
MLL-1P8O-1504,1504,17
MLL-1R2P-1504,1504,23
MLL-1R2Y-1504,1504,23
MLL-1R5K-1504,1504,24
MLL-1R7Y-1504,1504,23
MLL-1R8B-1504,1504,25
MLL-1V5B-1504,1504,26
MLL-1V7B-1504,1504,99
MLL-1Y2P-1504,1504,26
MLL-1Y6K-1504,1504,17
MLL-1Y6Y-1504,1504,26
MLL-2F7Y-1504,1504,1
MLL-2G8B-1504,1504,99
MLL-2G8W-1504,1504,5
MLL-2K6Y-1504,1504,7
MLL-2P5V-1504,1504,4
MLL-2P6R-1504,1504,23
MLL-2P7G-1504,1504,9
MLL-2R4W-1504,1504,26
MLL-2R6B-1504,1504,13
MLL-2R8P-1504,1504,99
MLL-2V8B-1504,1504,31
MLL-2V8P-1504,1504,28
MLL-2W8K-1504,1504,24
MLL-2Y6Y-1504,1504,7
MLL-2Y8K-1504,1504,25
MLL-2Y8R-1504,1504,13
MLL-3G4G5B-1504,1504,99
MLL-3G5B-1504,1504,12
MLL-3G5V-1504,1504,27
MLL-3K5Y-1504,1504,2
MLL-3K6Y-1504,1504,12
MLL-3K8G-1504,1504,26
MLL-3K8V-1504,1504,7
MLL-3W7G-1504,1504,6
MLL-4B5Y-1504,1504,22
MLL-4B6K-1504,1504,9
MLL-4G5K-1504,1504,22
MLL-4O5G-1504,1504,17
MLL-4O6K-1504,1504,13
MLL-4O6R-1504,1504,11
MLL-4P6V-1504,1504,17
MLL-4P7B-1504,1504,25
MLL-4R7B-1504,1504,1
MLL-5B8W-1504,1504,28
MLL-5O6G-1504,1504,27
MLL-5W8R-1504,1504,4
MLL-6B7O-1504,1504,1
MLL-6F7G-1504,1504,99
MLL-6F7P-1504,1504,9
MLL-6G7B-1504,1504,19
MLL-6R7V-1504,1504,99
MLL-6V7F-1504,1504,9
MLL-6W7R-1504,1504,23
MLL-1B5B-1505,1505,19
MLL-1F2B-1505,1505,9
MLL-1F2P-1505,1505,5
MLL-1F6P-1505,1505,23
MLL-1F7Y-1505,1505,24
MLL-1G2R-1505,1505,8
MLL-1G8R-1505,1505,27
MLL-1K8P-1505,1505,24
MLL-1N2F-1505,1505,4
MLL-1O2R-1505,1505,99
MLL-1O2V-1505,1505,1
MLL-1O5O-1505,1505,17
MLL-1O5P-1505,1505,9
MLL-1O6G-1505,1505,5
MLL-1P5G-1505,1505,11
MLL-1P5V-1505,1505,17
MLL-1P6P-1505,1505,1
MLL-1P7F-1505,1505,4
MLL-1P8P-1505,1505,9
MLL-1R7G-1505,1505,5
MLL-1R7O-1505,1505,17
MLL-1R7P-1505,1505,17
MLL-1R8W-1505,1505,7
MLL-1V5K-1505,1505,1
MLL-1V6P-1505,1505,28
MLL-1W3F-1505,1505,24
MLL-1W5R-1505,1505,23
MLL-1W7B-1505,1505,99
MLL-1Y5V-1505,1505,17
MLL-1Y8B-1505,1505,24
MLL-1Y8O-1505,1505,19
MLL-2B4F-1505,1505,19
MLL-2B5B-1505,1505,5
MLL-2B6B-1505,1505,22
MLL-2B8F-1505,1505,11
MLL-2F7K-1505,1505,9
MLL-2F7N-1505,1505,1
MLL-2G7F-1505,1505,2
MLL-2G7K-1505,1505,27
MLL-2K6B-1505,1505,23
MLL-2K8Y-1505,1505,9
MLL-2O5R-1505,1505,24
MLL-2O6W-1505,1505,8
MLL-2O7R-1505,1505,9
MLL-2O8K-1505,1505,2
MLL-2P6F-1505,1505,9
MLL-2P8G-1505,1505,19
MLL-2P8V-1505,1505,24
MLL-2R5O-1505,1505,23
MLL-2V6F-1505,1505,27
MLL-2W3O-1505,1505,7
MLL-2W4P-1505,1505,23
MLL-2W6V-1505,1505,7
MLL-2Y5G-1505,1505,9
MLL-2Y7G-1505,1505,11
MLL-3B6F-1505,1505,17
MLL-3B8P-1505,1505,18
MLL-3F4K-1505,1505,9
MLL-3F5W-1505,1505,4
MLL-3F6F-1505,1505,22
MLL-3F6O-1505,1505,23
MLL-3F6P-1505,1505,99
MLL-3F6Y-1505,1505,99
MLL-3G4F-1505,1505,26
MLL-3G4W-1505,1505,25
MLL-3G5P-1505,1505,27
MLL-3G6W-1505,1505,6
MLL-3G7F-1505,1505,24
MLL-3K6P-1505,1505,99
MLL-3O8O-1505,1505,25
MLL-3O8P-1505,1505,27
MLL-3O8V-1505,1505,1
MLL-3P5V-1505,1505,21
MLL-3V4F-1505,1505,1
MLL-3V6V-1505,1505,25
MLL-3W5K-1505,1505,9
MLL-3W5V-1505,1505,9
MLL-3W6R-1505,1505,11
MLL-3Y7Y-1505,1505,3
MLL-4G5F-1505,1505,19
MLL-4G6F-1505,1505,99
MLL-4K5P-1505,1505,9
MLL-4K6V-1505,1505,6
MLL-4K7B-1505,1505,12
MLL-4K7G-1505,1505,9
MLL-4K7O-1505,1505,1
MLL-4O5Y-1505,1505,23
MLL-4O6W-1505,1505,25
MLL-4O7K-1505,1505,24
MLL-4O7Y-1505,1505,6
MLL-4O8W-1505,1505,11
MLL-4R5G-1505,1505,17
MLL-4R7R-1505,1505,23
MLL-4R8R-1505,1505,22
MLL-4V5V-1505,1505,4
MLL-4V6B-1505,1505,99
MLL-4V8Y-1505,1505,31
MLL-5B6P-1505,1505,22
MLL-5F8B-1505,1505,7
MLL-5F8F-1505,1505,23
MLL-5G8K-1505,1505,12
MLL-5P8W-1505,1505,4
MLL-5W6R-1505,1505,2
MLL-5W8F-1505,1505,1
MLL-5Y8F-1505,1505,31
MLL-5Y8O-1505,1505,4
MLL-6B7B-1505,1505,12
MLL-6B7K-1505,1505,5
MLL-6B7V-1505,1505,14
MLL-6B8V-1505,1505,21
MLL-6F7V-1505,1505,17
MLL-6F8G-1505,1505,22
MLL-6G7G-1505,1505,11
MLL-6G7W-1505,1505,99
MLL-6K7K-1505,1505,17
MLL-6K8P-1505,1505,22
MLL-6O8O-1505,1505,27
MLL-6O8V-1505,1505,26
MLL-6R7F-1505,1505,5
MLL-6R7K-1505,1505,17
MLL-6R7Y-1505,1505,17
MLL-6W7P-1505,1505,11
MLL-6W8K-1505,1505,7
MLL-6Y8R-1505,1505,1
MLL-7G8O-1505,1505,17
MLL-7P8F-1505,1505,23
MLL-7P8K-1505,1505,4
MLL-7Y8P-1505,1505,8
MLL-1B6V-1506,1506,1
MLL-1B7W-1506,1506,4
MLL-1F2F-1506,1506,23
MLL-1F2F6P-1506,1506,17
MLL-1F2Y-1506,1506,8
MLL-1F3F-1506,1506,27
MLL-1F5K-1506,1506,24
MLL-1F8W-1506,1506,9
MLL-1G7Y-1506,1506,9
MLL-1G8G-1506,1506,3
MLL-1K6O-1506,1506,1
MLL-1K6P-1506,1506,22
MLL-1K6V-1506,1506,11
MLL-1K7R-1506,1506,24
MLL-1K7W-1506,1506,9
MLL-1K8B-1506,1506,4
MLL-1K8W-1506,1506,2
MLL-1P2P6P-1506,1506,21
MLL-1R2B-1506,1506,99
MLL-1R6K-1506,1506,8
MLL-1R8G-1506,1506,99
MLL-1V5G-1506,1506,17
MLL-1V6V-1506,1506,1
MLL-1V8F-1506,1506,5
MLL-1V8R-1506,1506,13
MLL-1W2G-1506,1506,24
MLL-1W4B-1506,1506,26
MLL-1W5F-1506,1506,99
MLL-1W6B-1506,1506,9
MLL-1W6G-1506,1506,11
MLL-1Y5P-1506,1506,12
MLL-1Y6F-1506,1506,99
MLL-1Y6P-1506,1506,24
MLL-1Y6V-1506,1506,2
MLL-1Y7V-1506,1506,23
MLL-1Y7Y-1506,1506,9
MLL-1Y8K-1506,1506,26
MLL-2B7O-1506,1506,19
MLL-2B7P-1506,1506,23
MLL-2B7R-1506,1506,28
MLL-2B8B-1506,1506,99
MLL-2B8P-1506,1506,99
MLL-2F3R-1506,1506,99
MLL-2F5K-1506,1506,28
MLL-2F6K-1506,1506,99
MLL-2F6V-1506,1506,9
MLL-2F7V-1506,1506,99
MLL-2G5P-1506,1506,13
MLL-2K5O-1506,1506,5
MLL-2K5V-1506,1506,28
MLL-2K7K-1506,1506,23
MLL-2K7O-1506,1506,12
MLL-2K8P-1506,1506,25
MLL-2K8W-1506,1506,4
MLL-2O4F-1506,1506,13
MLL-2O6P-1506,1506,27
MLL-2O6R-1506,1506,22
MLL-2O6V-1506,1506,24
MLL-2O8O-1506,1506,24
MLL-2O8R-1506,1506,21
MLL-2O8Y-1506,1506,99
MLL-2P5F-1506,1506,24
MLL-2P5G-1506,1506,23
MLL-2P6K-1506,1506,4
MLL-2P6O-1506,1506,99
MLL-2P6P-1506,1506,3
MLL-2P6Y-1506,1506,99
MLL-2P8O-1506,1506,2
MLL-2P8P-1506,1506,9
MLL-2R5B-1506,1506,9
MLL-2R6R-1506,1506,8
MLL-2R7G-1506,1506,14
MLL-2R7Y-1506,1506,1
MLL-2V6B-1506,1506,11
MLL-2V6K-1506,1506,21
MLL-2V7P-1506,1506,2
MLL-2V8Y-1506,1506,3
MLL-2W3V-1506,1506,24
MLL-2W3W-1506,1506,99
MLL-2W5K-1506,1506,17
MLL-2W8P-1506,1506,28
MLL-2Y5B-1506,1506,23
MLL-2Y5O-1506,1506,23
MLL-2Y6F-1506,1506,25
MLL-2Y7P-1506,1506,1
MLL-2Y8B-1506,1506,1
MLL-3B5F-1506,1506,23
MLL-3B7V-1506,1506,4
MLL-3F5B-1506,1506,8
MLL-3F6R-1506,1506,17
MLL-3G5O-1506,1506,14
MLL-3G6F-1506,1506,9
MLL-3K4W-1506,1506,9
MLL-3K8F-1506,1506,9
MLL-3K8Y-1506,1506,24
MLL-3O6F-1506,1506,24
MLL-3O6G-1506,1506,11
MLL-3O6Y-1506,1506,9
MLL-3P6B-1506,1506,12
MLL-3P6F-1506,1506,9
MLL-3P6O-1506,1506,19
MLL-3P7B-1506,1506,17
MLL-3P8K-1506,1506,24
MLL-3P8Y-1506,1506,31
MLL-3R5B-1506,1506,8
MLL-3R6V-1506,1506,5
MLL-3R8R-1506,1506,17
MLL-3V5O-1506,1506,22
MLL-3V6O-1506,1506,99
MLL-3V6P-1506,1506,22
MLL-3V7Y-1506,1506,9
MLL-3V8F-1506,1506,1
MLL-3W6K-1506,1506,11
MLL-3W8R-1506,1506,11
MLL-3Y6K-1506,1506,5
MLL-3Y7O-1506,1506,99
MLL-3Y7V-1506,1506,1
MLL-3Y8K-1506,1506,8
MLL-3Y8Y-1506,1506,2
MLL-4F5O-1506,1506,23
MLL-4F6N-1506,1506,12
MLL-4F7Y-1506,1506,27
MLL-4G8K-1506,1506,9
MLL-4N5F-1506,1506,11
MLL-4O5R-1506,1506,99
MLL-4O6V-1506,1506,11
MLL-4P5K-1506,1506,23
MLL-4R5R-1506,1506,23
MLL-4R6G-1506,1506,11
MLL-4R6O-1506,1506,7
MLL-4R7V-1506,1506,24
MLL-4V6Y-1506,1506,13
MLL-4V7P-1506,1506,17
MLL-4V7Y-1506,1506,24
MLL-4Y7K-1506,1506,17
MLL-5F7K-1506,1506,9
MLL-5F7Y-1506,1506,21
MLL-5F8R-1506,1506,12
MLL-5F8Y-1506,1506,5
MLL-5G7B-1506,1506,5
MLL-5P8P-1506,1506,26
MLL-5R6Y-1506,1506,4
MLL-5R7G-1506,1506,31
MLL-5R7K-1506,1506,12
MLL-5R8P-1506,1506,14
MLL-5R8R-1506,1506,21
MLL-5V6P-1506,1506,12
MLL-5V7R-1506,1506,1
MLL-5V8K-1506,1506,11
MLL-5V8P-1506,1506,5
MLL-5V8W-1506,1506,28
MLL-5W6W-1506,1506,27
MLL-5W7W-1506,1506,9
MLL-5Y6Y-1506,1506,28
MLL-5Y8B-1506,1506,1
MLL-6G7O-1506,1506,99
MLL-6G7R-1506,1506,99
MLL-6G8V-1506,1506,11
MLL-6K7G-1506,1506,17
MLL-6K8G-1506,1506,5
MLL-6K8O-1506,1506,3
MLL-6O7Y-1506,1506,4
MLL-6O8R-1506,1506,13
MLL-6P7B-1506,1506,4
MLL-6P7P-1506,1506,99
MLL-6P8B-1506,1506,26
MLL-6P8G-1506,1506,5
MLL-6V7G-1506,1506,14
MLL-6W7F-1506,1506,9
MLL-6Y8V-1506,1506,9
MLL-7K8R-1506,1506,3
MLL-7P8Y-1506,1506,4
MLL-7R8O-1506,1506,3
MLL-7V8B-1506,1506,9
MLL-7V8R-1506,1506,13
MLL-7W8V-1506,1506,4
MLL-7Y8K-1506,1506,1
MLL-1B2F-1507,1507,5
MLL-1B6R-1507,1507,25
MLL-1B7Y-1507,1507,5
MLL-1B8K-1507,1507,12
MLL-1G3B-1507,1507,21
MLL-1G6R-1507,1507,21
MLL-1G6V-1507,1507,1
MLL-1K8Y-1507,1507,99
MLL-1O2Y-1507,1507,27
MLL-1O5G-1507,1507,1
MLL-1O6O-1507,1507,31
MLL-1O6P-1507,1507,9
MLL-1O8V-1507,1507,24
MLL-1P2G-1507,1507,2
MLL-1P2R-1507,1507,2
MLL-1P6W-1507,1507,1
MLL-1P7B-1507,1507,27
MLL-1P8B-1507,1507,15
MLL-1P8R-1507,1507,14
MLL-1R2O-1507,1507,23
MLL-1R2R-1507,1507,17
MLL-1R5B-1507,1507,23
MLL-1R5R-1507,1507,26
MLL-1R6P-1507,1507,24
MLL-1R6V-1507,1507,24
MLL-1V2O-1507,1507,22
MLL-1V8Y-1507,1507,17
MLL-1Y5B-1507,1507,27
MLL-1Y5G-1507,1507,31
MLL-2B6O-1507,1507,9
MLL-2B6W-1507,1507,99
MLL-2B6Y-1507,1507,24
MLL-2B7B-1507,1507,24
MLL-2B7W-1507,1507,25
MLL-2F3P-1507,1507,22
MLL-2F4R-1507,1507,5
MLL-2F5G-1507,1507,27
MLL-2F7P-1507,1507,7
MLL-2G5F-1507,1507,25
MLL-2G5F-1507,1507,19
MLL-2G5F-1507_2,1507,19
MLL-2G6P-1507,1507,23
MLL-2K6F-1507,1507,23
MLL-2K6O-1507,1507,27
MLL-2K7Y-1507,1507,5
MLL-2O5P-1507,1507,99
MLL-2O6B-1507,1507,1
MLL-2O8G-1507,1507,3
MLL-2O8P-1507,1507,1
MLL-2P7F-1507,1507,99
MLL-2P7P-1507,1507,5
MLL-2P7W-1507,1507,2
MLL-2P8Y-1507,1507,17
MLL-2R5R-1507,1507,99
MLL-2V5O-1507,1507,99
MLL-2V7V-1507,1507,17
MLL-2V8W-1507,1507,27
MLL-2W5F-1507,1507,14
MLL-2Y5Y-1507,1507,7
MLL-2Y6R-1507,1507,1
MLL-3B5F-1507,1507,11
MLL-3B5K-1507,1507,2
MLL-3B6O-1507,1507,23
MLL-3B6V-1507,1507,13
MLL-3B7R-1507,1507,27
MLL-3B7W-1507,1507,17
MLL-3B8Y-1507,1507,8
MLL-3F5G-1507,1507,24
MLL-3F6B-1507,1507,21
MLL-3F6G-1507,1507,22
MLL-3G6B-1507,1507,19
MLL-3G7B-1507,1507,17
MLL-3G7V-1507,1507,5
MLL-3N8F-1507,1507,3
MLL-3O5G-1507,1507,25
MLL-3O8B-1507,1507,31
MLL-3O8R-1507,1507,28
MLL-3P6W-1507,1507,25
MLL-3R5F-1507,1507,9
MLL-3R7W-1507,1507,11
MLL-3R8F-1507,1507,99
MLL-3R8K-1507,1507,17
MLL-3V7O-1507,1507,25
MLL-3V8Y-1507,1507,17
MLL-3W8P-1507,1507,21
MLL-4F6K-1507,1507,4
MLL-4G6P-1507,1507,24
MLL-4G8F-1507,1507,23
MLL-4K7Y-1507,1507,31
MLL-4N8F-1507,1507,13
MLL-4O5F-1507,1507,4
MLL-4O5O-1507,1507,28
MLL-4O6F-1507,1507,1
MLL-4O7F-1507,1507,13
MLL-4O8F-1507,1507,11
MLL-4O8G-1507,1507,99
MLL-4P8F-1507,1507,3
MLL-4R6R-1507,1507,28
MLL-4R8V-1507,1507,99
MLL-4V5P-1507,1507,8
MLL-4V6F-1507,1507,23
MLL-4V6G-1507,1507,3
MLL-4V6O-1507,1507,13
MLL-4V7G-1507,1507,21
MLL-4V7W-1507,1507,8
MLL-5B7F-1507,1507,17
MLL-5F8V-1507,1507,24
MLL-5G6P-1507,1507,13
MLL-5G7O-1507,1507,21
MLL-5O6K-1507,1507,7
MLL-5P8O-1507,1507,19
MLL-5R6B-1507,1507,8
MLL-5R6F-1507,1507,7
MLL-5R6K-1507,1507,11
MLL-5R6V-1507,1507,28
MLL-5R8O-1507,1507,24
MLL-5V7Y-1507,1507,9
MLL-5W6B-1507,1507,23
MLL-5Y7O-1507,1507,23
MLL-5Y8P-1507,1507,28
MLL-6G7Y-1507,1507,9
MLL-6G8P-1507,1507,27
MLL-6K7F-1507,1507,5
MLL-6O7B-1507,1507,11
MLL-6O7W-1507,1507,5
MLL-6O8P-1507,1507,9
MLL-6O8Y-1507,1507,27
MLL-6P7V-1507,1507,19
MLL-6R7R-1507,1507,23
MLL-6Y7R-1507,1507,9
MLL-7P8B-1507,1507,22
MLL-7P8F-1507,1507,99
MLL-7R8Y-1507,1507,24
MLL-7W8G-1507,1507,99
MLL-1B7K-1508,1508,27
MLL-1F3W-1508,1508,9
MLL-1F3Y-1508,1508,31
MLL-1F6F-1508,1508,13
MLL-1G6K-1508,1508,8
MLL-1G8Y-1508,1508,24
MLL-1K2K8Y-1508,1508,29
MLL-1K5B-1508,1508,99
MLL-1K5V-1508,1508,99
MLL-1K6G-1508,1508,99
MLL-1K6K-1508,1508,24
MLL-1K7P-1508,1508,99
MLL-1K7Y-1508,1508,24
MLL-1N4F-1508,1508,29
MLL-1O7G-1508,1508,14
MLL-1O7W-1508,1508,25
MLL-1P3W-1508,1508,29
MLL-1P5O-1508,1508,17
MLL-1P6V-1508,1508,99
MLL-1P8V-1508,1508,99
MLL-1R6W-1508,1508,24
MLL-1R8F-1508,1508,27
MLL-1R8P-1508,1508,7
MLL-1V6K-1508,1508,26
MLL-1V7K-1508,1508,99
MLL-1V7P-1508,1508,25
MLL-1W6K-1508,1508,27
MLL-1W6P-1508,1508,99
MLL-1Y5K-1508,1508,99
MLL-1Y7P-1508,1508,99
MLL-2B6P-1508,1508,23
MLL-2B7G-1508,1508,23
MLL-2F3F-1508,1508,5
MLL-2F4G-1508,1508,2
MLL-2F4W-1508,1508,11
MLL-2F6G-1508,1508,99
MLL-2F7O-1508,1508,17
MLL-2F7R-1508,1508,29
MLL-2G3F-1508,1508,9
MLL-2G5K-1508,1508,99
MLL-2G6K-1508,1508,9
MLL-2K5P-1508,1508,1
MLL-2K6K-1508,1508,99
MLL-2N7F-1508,1508,13
MLL-2O3W-1508,1508,24
MLL-2O5W-1508,1508,27
MLL-2O7K-1508,1508,25
MLL-2O8B-1508,1508,5
MLL-2P7B-1508,1508,4
MLL-2R6K-1508,1508,17
MLL-2R6O-1508,1508,2
MLL-2V5B-1508,1508,22
MLL-2V7O-1508,1508,14
MLL-2W3K-1508,1508,99
MLL-2W8G-1508,1508,2
MLL-2W8W-1508,1508,7
MLL-2Y3W-1508,1508,19
MLL-2Y6K-1508,1508,18
MLL-2Y8P-1508,1508,99
MLL-3B8O-1508,1508,2
MLL-3F5R-1508,1508,99
MLL-3F5V-1508,1508,99
MLL-3F7O-1508,1508,9
MLL-3G7K-1508,1508,9
MLL-3K8K-1508,1508,26
MLL-3K8R-1508,1508,17
MLL-3O7O-1508,1508,17
MLL-3P7P-1508,1508,99
MLL-3P8B-1508,1508,23
MLL-3P8W-1508,1508,2
MLL-3R4W-1508,1508,26
MLL-3R6R-1508,1508,7
MLL-3V5F-1508,1508,2
MLL-3V7K-1508,1508,17
MLL-3W5P-1508,1508,19
MLL-3W8O-1508,1508,3
MLL-3Y6R-1508,1508,31
MLL-3Y8P-1508,1508,99
MLL-4B5V-1508,1508,17
MLL-4B7R-1508,1508,99
MLL-4F7B-1508,1508,29
MLL-4F7P8F-1508,1508,17
MLL-4F7V-1508,1508,99
MLL-4G5O-1508,1508,28
MLL-4G5R-1508,1508,11
MLL-4G6K-1508,1508,13
MLL-4G6O-1508,1508,99
MLL-4G8P-1508,1508,9
MLL-4G8V-1508,1508,25
MLL-4K5R-1508,1508,2
MLL-4K6Y-1508,1508,24
MLL-4K8Y-1508,1508,7
MLL-4P6O-1508,1508,23
MLL-4P7K-1508,1508,2
MLL-4R5B-1508,1508,2
MLL-4R5Y-1508,1508,24
MLL-4R6F-1508,1508,22
MLL-4R6Y-1508,1508,99
MLL-4R8F-1508,1508,29
MLL-4R8O-1508,1508,14
MLL-4V5G-1508,1508,25
MLL-4W7G-1508,1508,27
MLL-4W8P-1508,1508,13
MLL-4W8W-1508,1508,7
MLL-4Y5O-1508,1508,29
MLL-4Y6B-1508,1508,22
MLL-5B6V-1508,1508,9
MLL-5F7F-1508,1508,99
MLL-5G6F-1508,1508,27
MLL-5K7V-1508,1508,25
MLL-5N8F-1508,1508,28
MLL-5O6Y-1508,1508,24
MLL-5O7G-1508,1508,4
MLL-5O8Y-1508,1508,11
MLL-5P6R-1508,1508,99
MLL-5P6Y-1508,1508,99
MLL-5P7R-1508,1508,29
MLL-5P8B-1508,1508,21
MLL-5R7P-1508,1508,99
MLL-5R7R-1508,1508,5
MLL-5R7Y-1508,1508,99
MLL-5V7B-1508,1508,99
MLL-5V7G-1508,1508,17
MLL-5V7Y-1508,1508,5
MLL-5W8V-1508,1508,99
MLL-5Y7F-1508,1508,99
MLL-5Y7P-1508,1508,11
MLL-6B8R-1508,1508,27
MLL-6F7F-1508,1508,24
MLL-6G7F-1508,1508,19
MLL-6K7Y-1508,1508,99
MLL-6O7G-1508,1508,7
MLL-6O7V-1508,1508,17
MLL-6P8K-1508,1508,29
MLL-6P8P-1508,1508,25
MLL-6R8F-1508,1508,9
MLL-6V7V-1508,1508,25
MLL-6W7W-1508,1508,7
MLL-6Y7B-1508,1508,99
MLL-7B8O-1508,1508,11
MLL-7K8P-1508,1508,11
MLL-7O8P-1508,1508,99
MLL-7O8Y-1508,1508,19
MLL-7P8G-1508,1508,17
MLL-7V8P-1508,1508,17
MLL-1B5K-1509,1509,19
MLL-1F5B-1509,1509,25
MLL-1F5O-1509,1509,25
MLL-1F8B-1509,1509,24
MLL-1K8F-1509,1509,25
MLL-1K8G-1509,1509,28
MLL-1O3V-1509,1509,27
MLL-1O4F-1509,1509,99
MLL-1P4F-1509,1509,99
MLL-1P6W-1509,1509,1
MLL-1R4W-1509,1509,21
MLL-1V3F-1509,1509,17
MLL-1V7F-1509,1509,5
MLL-1W2W8P-1509,1509,5
MLL-1W8W-1509,1509,11
MLL-1Y5R-1509,1509,24
MLL-2O7O-1509,1509,7
MLL-2R6P-1509,1509,99
MLL-2V5F-1509,1509,26
MLL-2V8F-1509,1509,25
MLL-2W6K-1509,1509,99
MLL-2Y8Y-1509,1509,5
MLL-3F6G-1509,1509,99
MLL-3F7R-1509,1509,22
MLL-3F8P-1509,1509,29
MLL-3G8G-1509,1509,22
MLL-3G8R-1509,1509,11
MLL-3K5B-1509,1509,17
MLL-3O5B-1509,1509,18
MLL-3O5W-1509,1509,13
MLL-3P6R-1509,1509,7
MLL-3P7F-1509,1509,23
MLL-3P7O-1509,1509,99
MLL-3R8B-1509,1509,99
MLL-3W6B-1509,1509,3
MLL-3Y5B-1509,1509,99
MLL-4B5W-1509,1509,27
MLL-4F7P-1509,1509,11
MLL-4G5Y-1509,1509,24
MLL-4K6W-1509,1509,99
MLL-4O6B-1509,1509,3
MLL-4P5F-1509,1509,13
MLL-4P6W-1509,1509,99
MLL-4P8W-1509,1509,7
MLL-4R6W-1509,1509,99
MLL-4R7K-1509,1509,23
MLL-4W5K-1509,1509,99
MLL-4W6B-1509,1509,99
MLL-4W6P-1509,1509,23
MLL-4W7K-1509,1509,21
MLL-4W8G-1509,1509,2
MLL-4Y7F-1509,1509,24
MLL-5F7B-1509,1509,5
MLL-5G7F-1509,1509,17
MLL-5G7G-1509,1509,2
MLL-5K6R-1509,1509,8
MLL-5K6V-1509,1509,23
MLL-5K7O-1509,1509,1
MLL-5K7P-1509,1509,99
MLL-5K8G-1509,1509,99
MLL-5K8V-1509,1509,99
MLL-5O6P-1509,1509,23
MLL-5O6R-1509,1509,99
MLL-5O7W-1509,1509,99
MLL-5P7Y-1509,1509,17
MLL-5P8R-1509,1509,17
MLL-5R6W-1509,1509,99
MLL-5V6F-1509,1509,7
MLL-5W6P-1509,1509,99
MLL-6B8P-1509,1509,2
MLL-6F7R-1509,1509,27
MLL-6V7W-1509,1509,99
MLL-6W8V-1509,1509,3
MLL-7F8R-1509,1509,99
MLL-7F8V-1509,1509,24
MLL-1F4P-1510,1510,27
MLL-1F6K-1510,1510,24
MLL-1F8F-1510,1510,99
MLL-1F8N-1510,1510,24
MLL-1F8O-1510,1510,11
MLL-1P2P6W-1510,1510,1
MLL-2B8K-1510,1510,26
MLL-2F3W-1510,1510,26
MLL-2F3Y-1510,1510,3
MLL-2F4P-1510,1510,27
MLL-2F5R-1510,1510,25
MLL-2P6V-1510,1510,14
MLL-2R8O-1510,1510,23
MLL-2V6O-1510,1510,12
MLL-2V8F-1510,1510,17
MLL-2W4B-1510,1510,9
MLL-2W7B-1510,1510,22
MLL-3B4B5F-1510,1510,23
MLL-3F7Y-1510,1510,23
MLL-3F8W-1510,1510,24
MLL-3P7K-1510,1510,17
MLL-3R5G-1510,1510,24
MLL-3R6Y-1510,1510,99
MLL-3W5F-1510,1510,3
MLL-3W6W-1510,1510,25
MLL-3W8W-1510,1510,99
MLL-3Y6Y-1510,1510,11
MLL-3Y8R-1510,1510,22
MLL-4B5F-1510,1510,24
MLL-4B6P-1510,1510,99
MLL-4F5B-1510,1510,99
MLL-4F8G-1510,1510,99
MLL-4G6V-1510,1510,28
MLL-4G7K-1510,1510,23
MLL-4K6F-1510,1510,2
MLL-4K7K-1510,1510,99
MLL-4K8F-1510,1510,27
MLL-4O6Y-1510,1510,23
MLL-4R7O-1510,1510,99
